No;EXPEDIENTE;CODIGO OSINERGMIN;REGISTRO;RUC;RAZON SOCIAL;DIRECCION OPERATIVA;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO DE ESTABLECIMIENTO;TANQUE 1;TANQUE 2;TANQUE 3;TANQUE 4;TANQUE 5;TANQUE 6;TANQUE 7;TANQUE 8;TANQUE 9;TANQUE 10;CAP.TOTAL CL (gln);FEC. EMISION;TÉRMINO DE VIGENCIA;REPRESENTANTE;GLP EN CILINDROS (kg)
3142;202300260877;128906;128906-050-031123;20605081771;GRIFOS SEÑOR DE HUANCA DE IVOCHOTE S.R.L.;LOTE Z-5 CENTRO POBLADO IVOCHOTE;CUSCO;LA CONVENCION;ECHARATE;ESTACIONES DE SERVICIOS;C1:8000:Diesel B5 S-50;C1:6000:GASOHOL REGULAR;C1:1500:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;15500.0;03/11/2023;03/11/2024;HIGIDIA CCOPA COLQUE;0
3143;202100063345;155339;155339-050-240521;20607433837;PETROCENTRO INVERSIONES CUSI S.A.C.;SECTOR PIURAY;CUSCO;URUBAMBA;CHINCHERO;ESTACIONES DE SERVICIOS;C1:6586:Diesel B5 S-50;C1:6586:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;13172.0;24/05/2021;INDEFINIDO;PERCY CUSIHUAMAN CUSICUNA;0
3144;201300145213;7067;7067-050-090913;20528289372;SERVICENTRO DONATTO E.I.R.L.;AV. NAVARRO CAUPER ESQUINA CON PASAJE BELLO AMAZONAS MZ. D. LOTE 3;LORETO;MAYNAS;IQUITOS;ESTACIONES DE SERVICIOS;C1:2766:DIESEL B5;C1:2766:GASOLINA 84;C1:1500:GASOLINA 90;C1:1470:GASOLINA 84;nan;nan;nan;nan;nan;nan;8502.0;09/09/2013;INDEFINIDO;TEODORO VILCA ACHO;480
3145;202200252503;9076;9076-050-131222;20231266993;SHILCAYO GRIFO S.R.L.;ESQ. JR. CABO LALBERTO LEVEAU Y JR. MARTINEZ DE COMPAGNON;SAN MARTIN;SAN MARTIN;TARAPOTO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4500:GASOLINA 84;C1:4500:GASOLINA 84;C1:3000:GASOHOL 95 PLUS;C1:3000:Diesel B5 S-50;C1:10000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;25000.0;13/12/2022;INDEFINIDO;ANITA PATRICIA FALCON RAMIREZ;720
3146;202200158248;163519;163519-050-040922;10415976742;PRUDENCI CUELA GIANCARLO;CALLE BOLOGNESI S/N CARRETERA A INGENIO;JUNIN;HUANCAYO;INGENIO;ESTACIONES DE SERVICIOS;C1:3600:Diesel B5 S-50;C1:2400:GASOHOL 90 PLUS;C1:1100:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;7100.0;04/09/2022;INDEFINIDO;PRUDENCI CUELA GIANCARLO;0
3147;201800026128;14643;14643-050-160218;20267061069;EMPRESA INDUSTRIAL COMERCIAL Y DE SERVICIOS MATILDE LEON S.A.;AV. TUPAC AMARU MZ. G LT. 1 Y 2 COOP. VIVIENDA SANTA LIGIA;LIMA;LIMA;INDEPENDENCIA;ESTACIONES DE SERVICIOS;C1:6000:GASOHOL 90 PLUS;C1:3000:GASOHOL 97 PLUS;C1:4000:GASOHOL 95 PLUS;C1:6000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;19000.0;16/02/2018;INDEFINIDO;ADOLFO LLACSA LEON;240
3148;202300233343;61017;61017-050-250923;20175642341;ESTACION DE SERVICIOS SAN JOSE S.A.C;CARRETERA PANAMERICANA NORTE KM 149;LIMA;HUAURA;SANTA MARIA;ESTACIONES DE SERVICIOS;C1:3006:GASOHOL PREMIUM C2:3006:Diesel B5 S-50;C1:1009:GASOHOL PREMIUM C2:1009:GASOHOL REGULAR;C1:2907:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;10937.0;25/09/2023;INDEFINIDO;GUNTER MARTIN CASTILLO GALLO;0
3149;202300002881;19937;19937-050-240223;20609831520;SERVICIOS JAYLU PERU E.I.R.L.;PARCELA 113-B BARRIO SAN JOSE S/N PALPA;LIMA;HUARAL;AUCALLAMA;ESTACIONES DE SERVICIOS;C1:6000:Diesel B5 S-50;C2:2000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;8000.0;24/02/2023;INDEFINIDO;JAIME ALEXANDER SOTO BERNUY;0
3150;202300101391;145103;145103-050-120523;20606604603;NEGOCIACIONES PETROMAX S.A.C.;CARRETERA CENTRAL HUANCAVELICA-LIRCAY KM 66.5 BARRIO MANZANARES- CENTRO POBLADO UCHCUPAMPA;HUANCAVELICA;ANGARAES;LIRCAY;ESTACIONES DE SERVICIOS;C1:3000:GASOHOL PREMIUM C2:3000:Diesel B5 S-50;C1:6000:GASOHOL REGULAR;C1:3000:Diesel B5 S-50 C2:3000:GASOHOL REGULAR;C1:6000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;24000.0;12/05/2023;INDEFINIDO;ALFREDO JANAMPA BELITO;720
3151;202300094985;141151;141151-050-250523;20603955537;CORPORACION J&C GROUP S.A.C.;CARRETERA CANAYRE - UNION MANTARO, SECTOR ALTURA NUEVA URB. SANTA FE;AYACUCHO;HUANTA;CANAYRE;ESTACIONES DE SERVICIOS;C1:12000:DIESEL B5;C1:8000:GASOHOL REGULAR C2:4000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;nan;24000.0;25/05/2023;24/05/2024;HENRY JANAMPA DE LA CRUZ;0
3152;202300227192;128577;128577-050-080923;10710913477;SALAZAR CRISPIN YUDITH NAYELI;AV. HIPODROMO S/N;HUANCAVELICA;ACOBAMBA;PAUCARA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:Diesel B5 S-50;C1:1000:GASOHOL PREMIUM C2:2000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;nan;7000.0;08/09/2023;INDEFINIDO;YUDITH NAYELI SALAZAR CRISPIN;460
3153;202000084320;139329;139329-050-210720;20493880129;INVERSIONES JARR E.I.R.L.;AV LORETO CUADRA 7 LOTE 1;SAN MARTIN;HUALLAGA;SAPOSOA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:1500:Diesel B5 S-50 C2:2000:GASOLINA 84 C3:1500:GASOLINA 90;nan;nan;nan;nan;nan;nan;nan;nan;nan;5000.0;21/07/2020;INDEFINIDO;JORGE ALBERTO RUIZ RUIZ;0
3154;202300240103;148497;148497-050-300923;20605634738;MULTISERVICIOS JF SAMIR E.I.R.L.;JR. TACNA S/N (REF. FRENTE AL CEMENTERIO DE SAN JOSE DE LOURDES);CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;ESTACIONES DE SERVICIOS;C1:2250:Diesel B5 S-50;C1:2000:GASOHOL REGULAR;C1:2000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;6250.0;30/09/2023;INDEFINIDO;LILIAN ZAQUINAULA LOPEZ;240
3155;202300179592;123616;123616-050-120923;20495815057;ESTACION DE SERVICIOS HUAYOBAMBA E.I.R.L.;AV. CAJAMARCA S/N;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;ESTACIONES DE SERVICIOS;C1:5225:GASOHOL REGULAR;C1:5225:GASOHOL PREMIUM;C1:2085:GASOHOL PREMIUM;C1:11278:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;23813.0;12/09/2023;INDEFINIDO;LORENZO WILSON PAREDES CASTAÑEDA;0
3156;202300113994;8787;8787-050-060723;10443433045;HUAMAN FLORES YAQUELINE;INTERSECCIÓN VIA DE EVITAMIENTO Y AV. SEÑOR DE AMANCAES;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6000:GASOHOL PREMIUM;C1:6000:Diesel B5 S-50;C1:6000:Diesel B5 S-50;C1:6000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;24000.0;06/07/2023;INDEFINIDO;YAQUELINE HUAMAN FLORES;0
3157;201400109055;8681;8681-050-170914;20127765279;COESTI S.A.;AV. UNION Y JR. CUSCO;JUNIN;JUNIN;CARHUAMAYO;ESTACIONES DE SERVICIOS;C1:9845:Diesel B5 S-50;C1:6614:Diesel B5 S-50;C1:6153:SIN PRODUCTO;C1:2460:GASOHOL 90 PLUS;C1:3932:GASOHOL 84 PLUS;nan;nan;nan;nan;nan;29004.0;17/09/2014;INDEFINIDO;VICTOR LUIS ALVAREZ MURO;0
3158;201500121908;98985;98985-050-200915;20572288065;RS PETROLEOS E.I.R.L.;CARRETERA YURIMAGUAS - TARAPOTO KM 2.5;LORETO;ALTO AMAZONAS;YURIMAGUAS;ESTACIONES DE SERVICIOS;C1:3180:GASOLINA 90;C1:3180:DIESEL B5;C1:3180:GASOLINA 84;nan;nan;nan;nan;nan;nan;nan;9540.0;20/09/2015;INDEFINIDO;WILLIAM ROY SALDAÑA REYES;0
3159;202300241635;153754;153754-050-041023;20605949917;STRONG AND HAPPY GIRLS INVERSIONES S.A.C.;CALLE 08 DE OCTUBRE O-1A CARRETERA VARGAS GUERRA- CASERIO SANTA CLARA DE NANAY;LORETO;MAYNAS;SAN JUAN BAUTISTA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5039:GASOLINA 84 C2:5059:GASOLINA REGULAR;C1:5113:DIESEL B5;nan;nan;nan;nan;nan;nan;nan;nan;15211.0;04/10/2023;INDEFINIDO;MAGALY VANESA TELLO TANANTA;720
3160;202200206111;45106;45106-050-241122;10406570083;CORINA LUZ MEJIA GIRALDO;CARRETERA HUARAZ - CARAZ KM 34;ANCASH;CARHUAZ;CARHUAZ;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:1600:GASOHOL 90 PLUS C2:1600:GASOHOL 95 PLUS;C1:1600:GASOHOL 90 PLUS C2:1600:Diesel B5 S-50;C1:3500:Diesel B5 S-50;C1:5000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;14900.0;24/11/2022;INDEFINIDO;CORINA LUZ MEJIA GIRALDO;720
3161;202300175656;165609;165609-050-110823;10339473647;ZELADA PORTOCARRERO ARSENIO;JR. SANTO TORIBIO S/N MANZANA 9, LOTE 03.;AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;ESTACIONES DE SERVICIOS;C1:3000:Diesel B5 S-50;C1:2500:GASOLINA REGULAR;C1:2000:GASOLINA REGULAR;C1:1500:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;9000.0;11/08/2023;INDEFINIDO;ARSENIO ZELADA PORTOCARRERO;480
3162;202300142823;168912;168912-050-290823;20600684095;AR ENERGIA S.A.C.;CARRETERA IMPERIAL - QUILMANA S/N FUNDO HUAMAN DE LOS HEROES;LIMA;CAÑETE;QUILMANA;ESTACIONES DE SERVICIOS;C1:5150:Diesel B5 S-50;C1:4005:GASOHOL REGULAR;C1:3660:GASOHOL PREMIUM;nan;nan;nan;nan;nan;nan;nan;12815.0;29/08/2023;INDEFINIDO;AMERICO MANUEL MENDOZA WONG;0
3163;201700138994;37791;37791-050-040917;20402243865;GRIFO SAN CARLOS E.I.R.L.;AV. SAN CARLOS Nº 698;JUNIN;HUANCAYO;HUANCAYO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:GASOHOL 90 PLUS;C1:2000:GASOHOL 95 PLUS;C1:2000:Diesel B5 S-50 C2:4000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;11000.0;04/09/2017;INDEFINIDO;CARLOS RAUL MOLINA BALVIN;0
3164;202100294155;7032;7032-050-080222;20608830112;ESTACION DE SERVICIOS TOYCO ARRUNATEGUI E.I.R.L.;AV. SANTA ROSA Nº 504;PIURA;SULLANA;SULLANA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2000:Diesel B5 S-50;C1:4000:GASOHOL 84 PLUS;C1:2000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;8000.0;08/02/2022;INDEFINIDO;ELIO ANTONIO TOYCO ARRUNATEGUI;0
3165;201900002936;140686;140686-050-130119;20600536801;ESTACIÓN DE SERVICIOS SANTA FÉ E.I.R.L..;CARRETERA BINACIONAL S/N SECTOR SAN ANTONIO;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;ESTACIONES DE SERVICIOS;C1:2000:GASOHOL 90 PLUS;C1:2000:GASOHOL 95 PLUS;C1:2000:GASOHOL 84 PLUS;C1:7000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;13000.0;13/01/2019;INDEFINIDO;WILLIAM CHARLTON FLORES NINA;0
3166;201800175507;139240;139240-050-091118;20552840756;CONSORCIO ARIAS S.A.C.;AV. NICOLAS DE PIEROLA SUR N° 276;LIMA;HUAROCHIRI;SANTA CRUZ DE COCACHACRA;ESTACIONES DE SERVICIOS;C1:10000:Diesel B5 S-50;C1:1500:GASOHOL 90 PLUS C2:1500:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;13000.0;09/11/2018;INDEFINIDO;NELSON ARIAS CAMPOS;0
3167;202200223657;34345;34345-050-121122;20609826577;INVERSIONES GENERALES GAMIA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;CARRETERA CUSCO - ABANCAY KM. 26 FUNDO QUINTA MARIA, PUCRUPAMPA;CUSCO;ANTA;ANTA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6500:Diesel B5 S-50;C1:5200:GASOHOL 90 PLUS;C1:3900:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;15600.0;12/11/2022;INDEFINIDO;MAYKELT ERIKSON DIAZ LEON;720
3168;202100194497;41216;41216-050-151021;20603324359;ESTACION DE SERVICIOS Y GASOCENTRO PETROSUR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;AV. CORONEL PARRA ESQ. JR. MANCO CAPAC;JUNIN;HUANCAYO;PILCOMAYO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3750:GASOHOL 90 PLUS;C1:3750:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;7500.0;15/10/2021;INDEFINIDO;PALOMINO MARTINEZ PEDRO;0
3169;202300085115;125848;125848-050-140623;20607029921;CORPORACIONES VERA A & M S.A.C.;CARRETERA INTEROCEANICA SUR KM. 337+100;PUNO;CARABAYA;SAN GABAN;ESTACIONES DE SERVICIOS;C1:9220:Diesel B5 S-50;C1:9220:Diesel B5 S-50;C1:4576:GASOHOL 84 PLUS;C1:4576:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;27592.0;14/06/2023;14/06/2024;MAURO FELICIANO VERA QUISPE;0
3170;202200208223;165361;165361-050-060223;20610051732;ESTACION DE SERVICIOS MARI CIELO S.R.L.;CARRETERA CHOTA-BAMBAMARCA KM 189+400 PREDIO HUAQUILLA SECTOR SAN ANTONIO ALTO;CAJAMARCA;HUALGAYOC;BAMBAMARCA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:Diesel B5 S-50;C1:2000:GASOHOL 90 PLUS C2:2000:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;8000.0;06/02/2023;INDEFINIDO;RONAL VASQUEZ CUBAS;0
3171;202300257343;8222;8222-050-151123;20123499558;EMPRESA DE TRANSPORTES UNIDOS DOCE DE NOVIEMBRE S.A.;MZ. J-10. LT. 1 - PAMPLONA ALTA SECTOR LEONCIO PRADO;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5000:Diesel B5 S-50;C1:2639:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;nan;7639.0;15/11/2023;INDEFINIDO;TEOFILO HUAMAN NAVARRO;0
3172;202300019139;109213;109213-050-290123;10024119217;ANDIA QUISPE DAYNE GRACIELA;AV. SIMON BOLIVAR N° 386;PUNO;LAMPA;CABANILLA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2634:GASOHOL REGULAR;C1:5269:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;7903.0;29/01/2023;INDEFINIDO;ANDIA QUISPE DAYNE GRACIELA;720
3173;202200033018;145451;145451-050-280522;20604081336;INVERSIONES Y TRANSPORTES HG E.I.R.L.;AA.HH LOS PROCERES DE LA INDEPENDENCIA MZ. 23 LT. N° 2 AV AVIACION ESQUINA JR. LOS LAURELES;UCAYALI;CORONEL PORTILLO;MANANTAY;ESTACIONES DE SERVICIOS;C1:2400:DIESEL B5;C1:2400:GASOLINA 90;C1:2400:GASOLINA 90;nan;nan;nan;nan;nan;nan;nan;7200.0;28/05/2022;INDEFINIDO;NIDIA EMMA HUAMAN ROMERO;480
3174;202200057882;149303;149303-050-100422;10238573683;LEON VILLAVICENCIO DE PACCO CRISTINA;LOTE 19 MANZANA K, CENTRO POBLADO CALCA;CUSCO;CALCA;CALCA;ESTACIONES DE SERVICIOS;C1:9920:Diesel B5 S-50;C1:5260:GASOHOL 90 PLUS C2:2520:GASOHOL 95 PLUS C3:2028:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;19728.0;10/04/2022;INDEFINIDO;LEON VILLAVICENCIO DE PACCO CRISTINA;0
3175;202300001284;6942;6942-050-070323;20278945007;GRIFO SANTA ROSA E.I.R.L.;AV. LOS LIBERTADORES 1107;ICA;PISCO;SAN CLEMENTE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2000:Diesel B5 S-50;C1:3000:GASOHOL REGULAR;C1:1500:GASOLINA PREMIUM;nan;nan;nan;nan;nan;nan;nan;6500.0;07/03/2023;INDEFINIDO;ROSALINA CARPIO VDA. DE YAURIMA;0
3176;202300114341;37208;37208-050-200523;20527643601;SERVICENTRO MIANSUC E.I.R.L.;CARRETERA CUSCO - ABANCAY KM. 6.5 URB. PICCHU TICA TICA;CUSCO;CUSCO;CUSCO;ESTACIONES DE SERVICIOS;C1:3293:GASOHOL REGULAR C2:3348:GASOHOL PREMIUM;C1:6640:Diesel B5 S-50;C1:6695:GASOHOL REGULAR;C1:2000:SIN PRODUCTO;nan;nan;nan;nan;nan;nan;21976.0;20/05/2023;INDEFINIDO;SUNI CCOA DOMINGO JULIAN;0
3177;1427777;89068;89068-050-2010;20505773501;EMPRESA DE SERVICIOS MULTIPLES EXPRESO PACHACAMINO S.A.C.;MZ. B, LOTE 1A, VILLA JARDIN CUCUYA, SECTOR EL MANZANO (ESQUINA AV. SANTO DOMINGO Y AV. LOS MITOS);LIMA;HUAROCHIRI;SANTO DOMINGO DE LOS OLLERO;ESTACIONES DE SERVICIOS;C1:5242:DIESEL B2;C1:2615:GASOLINA 84 C2:2615:GASOLINA 90;nan;nan;nan;nan;nan;nan;nan;nan;10472.0;19/10/2010;INDEFINIDO;WALTHER ROLANDO FLORES OBISPO;0
3178;201700135465;131420;131420-050-310817;10196970709;ELQUI NATIVIDAD BERMUDEZ CARRION;AV. INCA GARCILAZO DE LA VEGA S/N MZ. 17 LOTE 28C SECTOR RAMON CASTILLA;LA LIBERTAD;OTUZCO;OTUZCO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2486:DIESEL B5,Diesel B5 S-50;C1:1212:GASOHOL 90 PLUS;C1:1212:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;4910.0;31/08/2017;INDEFINIDO;ELQUI NATIVIDAD BERMUDEZ CARRION;0
3179;202300285141;7777;7777-050-011223;20448744311;GRIFO FENIX E.I.R.L.;AV. PANAMERICANA Nº 1465;PUNO;EL COLLAO;ILAVE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:Diesel B5 S-50;C1:3000:GASOHOL 84 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;6000.0;01/12/2023;INDEFINIDO;RICARDO MIGUEL BUTRON QUISPE;0
3180;202100256535;93554;93554-050-271221;20528304355;SERVICENTRO VARSOVIA E.I.R.L.;AV. ABELARDO QUIÑONEZ KM 1.7 ESQ. CON CALLE NUEVO SAN LORENZO;LORETO;MAYNAS;SAN JUAN BAUTISTA;ESTACIONES DE SERVICIOS;C1:4377:GASOLINA 84;C1:4377:GASOLINA 90;C1:4377:DIESEL B5;nan;nan;nan;nan;nan;nan;nan;13131.0;25/12/2021;INDEFINIDO;JAVIER VILCA USSEGLIO;720
3181;202200158346;41493;41493-050-070922;20565643496;GLOBAL FUEL S.A.;ESQUINA AV. LIMA N° 319-323 CON CALLE TUMBES URB. MARIANO MELGAR;AREQUIPA;AREQUIPA;MARIANO MELGAR;ESTACIONES DE SERVICIOS;C1:1959:Diesel B5 S-50 C2:1959:SIN PRODUCTO;C1:1943:GASOHOL 95 PLUS C2:1954:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;7815.0;07/09/2022;INDEFINIDO;JACINTO FRANCIA ABURTO;120
3182;202200195984;8827;8827-050-041122;10238105329;SILVIA AMANDA DIAZ CALDERON;CARRETERA PANAMERICANA SUR KM. 144.5;LIMA;CAÑETE;SAN VICENTE DE CAÑETE;ESTACIONES DE SERVICIOS;C1:8000:Diesel B5 S-50;C1:8000:Diesel B5 S-50;C1:8000:GASOHOL 90 PLUS;C1:8000:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;32000.0;04/11/2022;INDEFINIDO;SILVIA AMANDA DIAZ CALDERON;720
3183;202300122368;115295;115295-050-040623;20600170822;GRIFO MAFER I E.I.R.L.;VIA SAMBARAY S/N DE LA CIUDAD DE QUILLABAMBA;CUSCO;LA CONVENCION;SANTA ANA;ESTACIONES DE SERVICIOS;C1:5000:GASOHOL PREMIUM;C1:5000:GASOHOL REGULAR;C1:7000:Diesel B5 S-50;C1:7000:Diesel B5 S-50;C1:5000:GASOHOL REGULAR;nan;nan;nan;nan;nan;29000.0;04/06/2023;04/06/2024;FRANCO VALLENAS FERNANDEZ;0
3184;202200012881;8412;8412-050-230222;20311851650;ADALBERTO JV SERVICIOS MULTIPLES S.R.L.;ESQ. MARISCAL NIETO Y CALLE URETA, MZ. B, LOTE 21, COOP. ANDRES AVELINO CACERES;AREQUIPA;AREQUIPA;JACOBO HUNTER;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2600:GASOHOL 95 PLUS;C1:2600:Diesel B5 S-50;C1:2600:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;7800.0;23/02/2022;INDEFINIDO;ADALBERTO JUAN PEÑA ZUÑIGA;0
3185;201900152955;146664;146664-050-200919;10018633634;JAVIER QUENAYA ARCE;AV. PUNO ESQUINA CON JR. MARTIRES BARRIO CRUZANI;PUNO;EL COLLAO;ILAVE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:Diesel B5 S-50;C1:2500:GASOHOL 90 PLUS;C1:2500:GASOHOL 95 PLUS;C1:2500:GASOHOL 84 PLUS;nan;nan;nan;nan;nan;nan;11500.0;20/09/2019;INDEFINIDO;JAVIER QUENAYA ARCE;0
3186;202300095182;18602;18602-050-260423;10311680833;URPI HUACHORUNTO FRANCISCO;AV. ORIENTE Nº 1114;JUNIN;CONCEPCION;NUEVE DE JULIO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:GASOHOL REGULAR;C1:4000:Diesel B5 S-50 C2:2600:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;9600.0;26/04/2023;INDEFINIDO;CESAR MOISES HUACCHO ALCOCER;720
3187;202000054062;18296;18296-050-040520;10035003466;CATALINA MENA MONGGO;AV. FRANCISCO BOLOGNESI N° 520 - P.J. 13 DE JULIO;PIURA;PAITA;PAITA;ESTACIONES DE SERVICIOS;C1:4000:GASOHOL 84 PLUS;C1:2600:GASOHOL 90 PLUS;C1:4000:Diesel B5 S-50;C1:2000:GASOHOL 95 PLUS;C1:4000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;16600.0;04/05/2020;INDEFINIDO;CATALINA MENA MONGGO;0
3188;202000054064;112336;112336-050-060520;20530306292;GRIFO NICOL CAROLINA E.I.R.L.;CARRETERA HUANCABAMBA SONDOR KM. 18.20 SECTOR TIERRA AMARILLA;PIURA;HUANCABAMBA;SONDOR;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:Diesel B5 S-50;C1:1000:GASOHOL 84 PLUS;C1:2000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;6000.0;06/05/2020;INDEFINIDO;JOSE IGNACIO HUAMAN HUAMAN;720
3189;202300038561;132103;132103-050-090323;20602875246;OTASUR SOCIEDAD DE RESPONSABILIDAD LIMITADA;URBANIZACIÓN BUENOS AIRES MZ R LT N° 01;PUNO;MELGAR;LLALLI;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3293:Diesel B5 S-50;C1:1348:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;nan;4641.0;09/03/2023;INDEFINIDO;MARTINA OTAZU QUISPE;0
3190;202300150666;89355;89355-050-010823;10199444307;HUBERT ESPINOZA CARHUALLANQUI;AV. SIMON BOLIVAR S/N, MZ. E1, LOTE 11;PASCO;PASCO;PAUCARTAMBO;ESTACIONES DE SERVICIOS;C1:4000:Diesel B5 S-50;C1:2000:GASOHOL PREMIUM C2:2000:GASOHOL REGULAR;C1:2000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;10000.0;01/08/2023;INDEFINIDO;HUBERT ESPINOZA CARHUALLANQUI;720
